year,year_quarter,month,treatment_location,region,treatment_location_name,department_type,number_of_attendances_aggregate,hrs_waiting,number_attendances
2016,2016Q3,09,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5034,hrs_more_waiting_8,9
2016,2016Q3,09,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5034,hrs_more_waiting_12,0
2016,2016Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1600,hrs_waiting_4,1578
2016,2016Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1600,hrs_more_waiting_8,0
2016,2016Q3,09,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1600,hrs_more_waiting_12,0
2016,2016Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2159,hrs_waiting_4,2113
2016,2016Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2159,hrs_more_waiting_8,2
2016,2016Q3,09,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2159,hrs_more_waiting_12,0
2016,2016Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2734,hrs_waiting_4,2632
2016,2016Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2734,hrs_more_waiting_8,5
2016,2016Q3,09,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2734,hrs_more_waiting_12,0
2016,2016Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5833,hrs_waiting_4,5484
2016,2016Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5833,hrs_more_waiting_8,4
2016,2016Q3,09,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5833,hrs_more_waiting_12,0
2016,2016Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7803,hrs_waiting_4,7012
2016,2016Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7803,hrs_more_waiting_8,16
2016,2016Q3,09,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7803,hrs_more_waiting_12,1
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7754,hrs_waiting_4,7021
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7754,hrs_waiting_4,7021
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7754,hrs_more_waiting_8,10
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7754,hrs_more_waiting_8,10
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,7754,hrs_more_waiting_12,0
2016,2016Q3,09,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,7754,hrs_more_waiting_12,0
2016,2016Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4688,hrs_waiting_4,4671
2016,2016Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4688,hrs_more_waiting_8,0
2016,2016Q3,09,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4688,hrs_more_waiting_12,0
2016,2016Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,688,hrs_waiting_4,680
2016,2016Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,688,hrs_more_waiting_8,1
2016,2016Q3,09,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,688,hrs_more_waiting_12,0
2016,2016Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,674,hrs_waiting_4,655
2016,2016Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,674,hrs_more_waiting_8,0
2016,2016Q3,09,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,674,hrs_more_waiting_12,0
2016,2016Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2965,hrs_waiting_4,2796
2016,2016Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2965,hrs_more_waiting_8,4
2016,2016Q3,09,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2965,hrs_more_waiting_12,2
2016,2016Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,845,hrs_waiting_4,817
2016,2016Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,845,hrs_more_waiting_8,2
2016,2016Q3,09,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,845,hrs_more_waiting_12,0
2016,2016Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5846,hrs_waiting_4,5632
2016,2016Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5846,hrs_more_waiting_8,1
2016,2016Q3,09,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5846,hrs_more_waiting_12,0
2016,2016Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5431,hrs_waiting_4,5077
2016,2016Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5431,hrs_more_waiting_8,32
2016,2016Q3,09,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5431,hrs_more_waiting_12,5
2016,2016Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5635,hrs_waiting_4,5066
2016,2016Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5635,hrs_more_waiting_8,91
2016,2016Q3,09,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5635,hrs_more_waiting_12,33
2016,2016Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4726,hrs_waiting_4,4559
2016,2016Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4726,hrs_more_waiting_8,7
2016,2016Q3,09,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4726,hrs_more_waiting_12,0
2016,2016Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10223,hrs_waiting_4,9418
2016,2016Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10223,hrs_more_waiting_8,85
2016,2016Q3,09,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10223,hrs_more_waiting_12,11
2016,2016Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4093,hrs_waiting_4,4035
2016,2016Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4093,hrs_more_waiting_8,0
2016,2016Q3,09,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4093,hrs_more_waiting_12,0
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,514,hrs_waiting_4,508
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,514,hrs_waiting_4,508
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,514,hrs_more_waiting_8,0
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,514,hrs_more_waiting_8,0
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,514,hrs_more_waiting_12,0
2016,2016Q3,09,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,514,hrs_more_waiting_12,0
2016,2016Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,644,hrs_waiting_4,612
2016,2016Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,644,hrs_more_waiting_8,0
2016,2016Q3,09,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,644,hrs_more_waiting_12,0
2016,2016Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4348,hrs_waiting_4,4269
2016,2016Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4348,hrs_more_waiting_8,0
2016,2016Q3,09,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4348,hrs_more_waiting_12,0
2016,2016Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2241,hrs_waiting_4,2217
2016,2016Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2241,hrs_more_waiting_8,1
2016,2016Q3,09,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2241,hrs_more_waiting_12,0
2016,2016Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,558,hrs_waiting_4,550
2016,2016Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,558,hrs_more_waiting_8,0
2016,2016Q3,09,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,558,hrs_more_waiting_12,0
2016,2016Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5874,hrs_waiting_4,5420
2016,2016Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5874,hrs_more_waiting_8,82
2016,2016Q4,10,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5874,hrs_more_waiting_12,14
2016,2016Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3694,hrs_waiting_4,3325
2016,2016Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3694,hrs_more_waiting_8,79
2016,2016Q4,10,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3694,hrs_more_waiting_12,30
2016,2016Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2464,hrs_waiting_4,2344
2016,2016Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2464,hrs_more_waiting_8,0
2016,2016Q4,10,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2464,hrs_more_waiting_12,0
2016,2016Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,984,hrs_waiting_4,938
2016,2016Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,984,hrs_more_waiting_8,1
2016,2016Q4,10,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,984,hrs_more_waiting_12,0
2016,2016Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,3009,hrs_waiting_4,2866
2016,2016Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,3009,hrs_more_waiting_8,0
2016,2016Q4,10,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,3009,hrs_more_waiting_12,0
2016,2016Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5203,hrs_waiting_4,4832
2016,2016Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5203,hrs_more_waiting_8,23
2016,2016Q4,10,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5203,hrs_more_waiting_12,0
2016,2016Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5343,hrs_waiting_4,4926
2016,2016Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5343,hrs_more_waiting_8,62
2016,2016Q4,10,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5343,hrs_more_waiting_12,0
2016,2016Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5064,hrs_waiting_4,4629
2016,2016Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5064,hrs_more_waiting_8,9
2016,2016Q4,10,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5064,hrs_more_waiting_12,1
2016,2016Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1159,hrs_waiting_4,1146
2016,2016Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1159,hrs_more_waiting_8,0
2016,2016Q4,10,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1159,hrs_more_waiting_12,0
2016,2016Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2047,hrs_waiting_4,1969
2016,2016Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2047,hrs_more_waiting_8,1
2016,2016Q4,10,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2047,hrs_more_waiting_12,0
2016,2016Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2650,hrs_waiting_4,2564
2016,2016Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2650,hrs_more_waiting_8,1
2016,2016Q4,10,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2650,hrs_more_waiting_12,0
2016,2016Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5773,hrs_waiting_4,5216
2016,2016Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5773,hrs_more_waiting_8,34
2016,2016Q4,10,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5773,hrs_more_waiting_12,0
2016,2016Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8169,hrs_waiting_4,7296
2016,2016Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8169,hrs_more_waiting_8,23
2016,2016Q4,10,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8169,hrs_more_waiting_12,0
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8055,hrs_waiting_4,7121
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8055,hrs_waiting_4,7121
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8055,hrs_more_waiting_8,7
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8055,hrs_more_waiting_8,7
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8055,hrs_more_waiting_12,0
2016,2016Q4,10,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8055,hrs_more_waiting_12,0
2016,2016Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4975,hrs_waiting_4,4955
2016,2016Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4975,hrs_more_waiting_8,0
2016,2016Q4,10,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,4975,hrs_more_waiting_12,0
2016,2016Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,695,hrs_waiting_4,683
2016,2016Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,695,hrs_more_waiting_8,1
2016,2016Q4,10,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,695,hrs_more_waiting_12,0
2016,2016Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,515,hrs_waiting_4,489
2016,2016Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,515,hrs_more_waiting_8,2
2016,2016Q4,10,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,515,hrs_more_waiting_12,1
2016,2016Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2660,hrs_waiting_4,2545
2016,2016Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2660,hrs_more_waiting_8,3
2016,2016Q4,10,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2660,hrs_more_waiting_12,0
2016,2016Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,735,hrs_waiting_4,694
2016,2016Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,735,hrs_more_waiting_8,3
2016,2016Q4,10,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,735,hrs_more_waiting_12,0
2016,2016Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5676,hrs_waiting_4,5422
2016,2016Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5676,hrs_more_waiting_8,1
2016,2016Q4,10,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5676,hrs_more_waiting_12,0
2016,2016Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5322,hrs_waiting_4,4623
2016,2016Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5322,hrs_more_waiting_8,99
2016,2016Q4,10,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5322,hrs_more_waiting_12,32
2016,2016Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5528,hrs_waiting_4,5106
2016,2016Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5528,hrs_more_waiting_8,42
2016,2016Q4,10,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5528,hrs_more_waiting_12,7
2016,2016Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4602,hrs_waiting_4,4320
2016,2016Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4602,hrs_more_waiting_8,36
2016,2016Q4,10,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4602,hrs_more_waiting_12,4
2016,2016Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10161,hrs_waiting_4,9375
2016,2016Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10161,hrs_more_waiting_8,143
2016,2016Q4,10,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10161,hrs_more_waiting_12,20
2016,2016Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4169,hrs_waiting_4,4094
2016,2016Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4169,hrs_more_waiting_8,0
2016,2016Q4,10,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4169,hrs_more_waiting_12,0
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,431,hrs_waiting_4,423
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,431,hrs_waiting_4,423
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,431,hrs_more_waiting_8,1
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,431,hrs_more_waiting_8,1
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,431,hrs_more_waiting_12,0
2016,2016Q4,10,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,431,hrs_more_waiting_12,0
2016,2016Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,581,hrs_waiting_4,562
2016,2016Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,581,hrs_more_waiting_8,0
2016,2016Q4,10,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,581,hrs_more_waiting_12,0
2016,2016Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4147,hrs_waiting_4,4060
2016,2016Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4147,hrs_more_waiting_8,0
2016,2016Q4,10,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4147,hrs_more_waiting_12,0
2016,2016Q4,10,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2072,hrs_waiting_4,2031
2016,2016Q4,10,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2072,hrs_more_waiting_8,1
2016,2016Q4,10,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,2072,hrs_more_waiting_12,0
2016,2016Q4,10,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,555,hrs_waiting_4,545
2016,2016Q4,10,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,555,hrs_more_waiting_8,0
2016,2016Q4,10,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,555,hrs_more_waiting_12,0
2016,2016Q4,11,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5598,hrs_waiting_4,5220
2016,2016Q4,11,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,5598,hrs_more_waiting_8,69
